Id,Employee Id,Scheduled Shift Id,Start Time - Shift,End Time - Shift,Start Time - Break,End Time - Break,Pay Rule ID,Org Id - Sub Shift
521779,4282,539840,2018-04-08T07:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,395
523344,5165,538232,2018-04-08T07:00:00,2018-04-08T13:30:00,2018-04-08T11:00:00,2018-04-08T11:30:00,9,1049
523346,4062,536983,2018-04-08T07:00:00,2018-04-08T15:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,132
523351,4796,532716,2018-04-08T07:00:00,2018-04-08T14:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,4,228
523347,4867,536223,2018-04-08T07:00:00,2018-04-08T17:00:00,2018-04-08T10:00:00,2018-04-08T11:00:00,18,156
523348,2268,535792,2018-04-08T07:00:00,2018-04-08T16:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,89
523350,2097,,2018-04-08T07:00:00,2018-04-08T16:00:00,2018-04-08T09:34:00,2018-04-08T10:34:00,6,121
523343,4213,535290,2018-04-08T07:00:00,2018-04-08T18:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,140
523345,4444,536085,2018-04-08T07:00:00,2018-04-08T13:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,4,172
523339,2837,535382,2018-04-08T07:00:00,2018-04-08T17:00:00,2018-04-08T09:00:00,2018-04-08T10:00:00,18,296
523340,4999,537000,2018-04-08T07:00:00,2018-04-08T17:45:00,2018-04-08T14:00:00,2018-04-08T15:00:00,9,1057
523341,4812,535607,2018-04-08T07:00:00,2018-04-08T18:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,220
523342,4843,535854,2018-04-08T07:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,352
523489,4403,534490,2018-04-08T07:00:00,2018-04-08T17:00:00,2018-04-08T14:00:00,2018-04-08T15:00:00,2,437
523492,3229,534478,2018-04-08T07:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,437
523493,883,,2018-04-08T07:05:00,2018-04-08T17:08:00,2018-04-08T09:35:00,2018-04-08T10:05:00,6,416
475812,3282,,2018-04-08T07:30:00,2018-04-08T18:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,395
523353,5102,537028,2018-04-08T07:30:00,2018-04-08T14:30:00,2018-04-08T09:15:00,2018-04-08T09:45:00,18,1097
523355,1066,536432,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,301
523360,1327,535837,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,349
523499,2612,533025,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,907
523338,4590,536443,2018-04-08T07:30:00,2018-04-08T12:30:00,,,18,304
523352,4785,535983,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T10:30:00,2018-04-08T11:30:00,18,1017
523354,4662,538735,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T10:00:00,2018-04-08T11:00:00,16,956
523361,1020,536553,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T10:00:00,2018-04-08T11:00:00,6,114
523363,1523,539327,2018-04-08T07:30:00,2018-04-08T16:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,972
523497,937,527010,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,384
523356,5077,535989,2018-04-08T07:30:00,2018-04-09T07:14:00,2018-04-08T10:30:00,2018-04-08T11:30:00,4,1017
523357,3301,536438,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,304
523358,2527,,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T09:57:00,2018-04-08T10:57:00,18,304
523359,2760,536437,2018-04-08T07:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,304
408531,3246,428676,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,2,445
516116,4833,533958,2018-04-08T08:00:00,2018-04-08T14:30:00,2018-04-08T12:00:00,2018-04-08T12:30:00,6,204
510499,1499,528254,2018-04-08T08:00:00,2018-04-08T18:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,2,124
519405,2563,537295,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,965
518427,1175,536175,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,395
523362,4992,538755,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T09:00:00,2018-04-08T09:30:00,9,959
523369,3870,535362,2018-04-08T08:00:00,2018-04-08T14:15:00,2018-04-08T09:00:00,2018-04-08T09:30:00,6,293
523371,1152,533972,2018-04-08T08:00:00,2018-04-08T13:00:00,,,6,638
523376,3432,537904,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,915
523378,3757,536083,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T13:00:00,2018-04-08T14:00:00,4,172
523380,4417,539016,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T13:00:00,2018-04-08T13:30:00,3,935
523385,4362,539341,2018-04-08T08:00:00,2018-04-08T13:00:00,,,18,975
523387,3036,535247,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,84
523394,3329,535281,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,140
523396,5081,535189,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,894
523403,4454,536572,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T15:00:00,2018-04-08T16:00:00,4,116
523405,4630,536462,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T12:15:00,2018-04-08T12:45:00,4,304
523410,4308,538964,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,4,870
523412,2634,536203,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,156
523419,4822,534215,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,28
523421,4332,536370,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,2,878
523428,5005,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:31:00,2018-04-08T11:31:00,18,92
523430,4922,535900,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,352
523435,4076,537619,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,2,717
523437,4496,536621,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,188
523444,4190,534110,2018-04-08T08:00:00,2018-04-08T13:00:00,,,18,212
523446,2157,531582,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,2,212
523453,4982,539424,2018-04-08T08:00:00,2018-04-08T16:00:00,2018-04-08T10:30:00,2018-04-08T11:00:00,9,1078
523503,4451,533104,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T14:30:00,2018-04-08T15:30:00,18,519
523505,4450,533644,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,395
523512,5002,534131,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,926
523519,3351,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:29:00,2018-04-08T11:29:00,18,519
523530,4384,534595,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,395
523537,3249,533621,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,392
523349,2940,535521,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,161
523364,4260,535191,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,894
523365,4255,536100,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,4,172
523366,4330,,2018-04-08T08:00:00,2018-04-08T13:30:00,2018-04-08T10:16:00,2018-04-08T10:46:00,6,28
523367,3587,533978,2018-04-08T08:00:00,2018-04-08T19:00:00,2018-04-08T14:00:00,2018-04-08T15:00:00,18,638
523381,4424,539029,2018-04-08T08:00:00,2018-04-08T18:30:00,2018-04-08T13:00:00,2018-04-08T14:00:00,11,942
523382,4905,535538,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,164
523383,5113,535293,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,18,140
523384,2882,538766,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,6,352
523397,4748,537648,2018-04-08T08:00:00,2018-04-08T19:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,717
523398,3705,,2018-04-08T08:00:00,2018-04-08T19:00:00,2018-04-08T10:26:00,2018-04-08T11:26:00,4,717
523399,4798,,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T10:26:00,2018-04-08T11:26:00,4,878
523400,4879,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:27:00,2018-04-08T11:27:00,4,124
523401,4251,535177,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,894
523414,5118,539042,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,13,942
523415,1357,534213,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,28
523416,2341,536200,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,153
523417,1632,536916,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,2,132
523431,2086,536907,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,132
523432,2635,536612,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,4,188
523433,4107,536942,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,3,132
523434,4648,,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T10:32:00,2018-04-08T11:32:00,4,1025
523447,5097,537605,2018-04-08T08:00:00,2018-04-08T19:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,717
523448,3612,,2018-04-08T08:00:00,2018-04-08T13:00:00,,,4,252
523449,3668,539142,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,878
523451,3828,536211,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,156
523517,3568,527032,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,387
523518,2948,532775,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T15:00:00,2018-04-08T16:00:00,18,766
523531,5064,533650,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,395
523532,4589,534486,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,437
523533,4698,,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T10:34:00,2018-04-08T11:34:00,9,999
523799,3864,,2018-04-08T08:00:00,2018-04-08T13:00:00,,,6,204
523368,3462,,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T10:16:00,2018-04-08T11:16:00,6,1089
523370,3323,536901,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,6,132
523377,4993,537010,2018-04-08T08:00:00,2018-04-08T15:30:00,2018-04-08T13:30:00,2018-04-08T14:30:00,9,1057
523386,3984,536918,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,2,132
523388,4873,535529,2018-04-08T08:00:00,2018-04-08T16:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,164
523393,3018,,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T10:26:00,2018-04-08T10:56:00,18,116
523395,4881,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:26:00,2018-04-08T11:26:00,4,116
523402,5046,539348,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,18,975
523404,4645,539372,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,967
523411,3699,536208,2018-04-08T08:00:00,2018-04-08T16:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,156
523413,4429,535811,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,92
523418,3116,536093,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,172
523420,3899,538906,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,488
523427,2572,538874,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,486
523429,3442,,2018-04-08T08:00:00,2018-04-08T13:00:00,,,3,488
523436,1351,536602,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,185
523438,4659,539035,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,9,942
523443,5114,531593,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,212
523445,2277,532711,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,228
523513,4559,526473,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,445
523520,2662,533428,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:30:00,2018-04-08T11:30:00,6,403
523522,3176,532777,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,766
523527,4011,526458,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,442
523529,3569,532323,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,6,427
523536,3978,534628,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,512
523538,2692,533624,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,393
523372,5104,538777,2018-04-08T08:00:00,2018-04-08T13:00:00,,,18,352
523373,1182,536736,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,1089
523375,4972,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:21:00,2018-04-08T11:21:00,18,1097
523389,4580,535330,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,4,140
523390,1381,535739,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T14:00:00,2018-04-08T15:00:00,6,201
523391,5141,535349,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,84
523392,5148,535721,2018-04-08T08:00:00,2018-04-08T14:30:00,2018-04-08T11:00:00,2018-04-08T11:30:00,18,52
523406,4646,,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T10:27:00,2018-04-08T11:27:00,6,964
523407,3048,,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T10:27:00,2018-04-08T10:57:00,4,1089
523408,2892,539333,2018-04-08T08:00:00,2018-04-08T16:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,973
523409,4074,539722,2018-04-08T08:00:00,2018-04-08T19:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,717
523422,3171,532718,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,228
523423,1211,538879,2018-04-08T08:00:00,2018-04-08T18:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,485
523424,932,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:31:00,2018-04-08T11:31:00,6,124
523425,4299,535244,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,84
523426,4428,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,204
523439,4857,535302,2018-04-08T08:00:00,2018-04-08T18:00:00,2018-04-08T11:45:00,2018-04-08T12:45:00,18,140
523440,1386,536627,2018-04-08T08:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,4,188
523441,3673,536343,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,876
523442,4828,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:34:00,2018-04-08T11:34:00,18,212
523506,4815,,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T10:25:00,2018-04-08T11:25:00,18,387
523508,4932,533436,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,403
523523,3988,532330,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,427
523524,3386,533094,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T11:30:00,2018-04-08T12:30:00,6,514
523525,4483,532758,2018-04-08T08:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,766
524527,3428,,2018-04-08T08:00:00,2018-04-08T17:30:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,878
523455,4637,,2018-04-08T08:15:00,2018-04-08T17:00:00,2018-04-08T10:38:00,2018-04-08T11:38:00,9,951
523460,4916,537912,2018-04-08T08:15:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,918
523450,2160,,2018-04-08T08:15:00,2018-04-08T16:00:00,2018-04-08T10:35:00,2018-04-08T11:35:00,4,212
523452,3365,537595,2018-04-08T08:15:00,2018-04-08T18:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,6,717
523454,3517,538961,2018-04-08T08:15:00,2018-04-08T18:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,6,867
523461,4898,533992,2018-04-08T08:15:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,638
523456,1209,539385,2018-04-08T08:15:00,2018-04-08T17:00:00,2018-04-08T10:45:00,2018-04-08T11:15:00,17,1062
523459,5092,539398,2018-04-08T08:15:00,2018-04-08T15:00:00,2018-04-08T13:30:00,2018-04-08T14:00:00,9,1073
523539,4367,,2018-04-08T08:15:00,2018-04-08T17:00:00,2018-04-08T10:43:00,2018-04-08T11:43:00,18,512
523462,3691,539310,2018-04-08T08:30:00,2018-04-08T16:30:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,1022
523464,4592,535526,2018-04-08T08:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,164
523465,3168,535957,2018-04-08T08:30:00,2018-04-08T13:30:00,,,2,36
523466,4704,535871,2018-04-08T08:30:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,352
523467,4668,538744,2018-04-08T08:30:00,2018-04-08T15:00:00,2018-04-08T09:00:00,2018-04-08T09:30:00,9,959
523379,1075,536485,2018-04-08T08:30:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,4,250
523463,873,536609,2018-04-08T08:30:00,2018-04-08T17:00:00,2018-04-08T12:30:00,2018-04-08T13:30:00,6,188
523540,1559,534124,2018-04-08T08:30:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,6,923
523468,4965,,2018-04-08T08:45:00,2018-04-08T19:00:00,2018-04-08T11:12:00,2018-04-08T12:12:00,4,36
523469,4768,536495,2018-04-08T09:00:00,2018-04-08T12:00:00,,,18,252
523471,3941,535638,2018-04-08T09:00:00,2018-04-08T21:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,4,52
523478,3879,,2018-04-08T09:00:00,2018-04-08T12:00:00,,,18,488
523480,4774,,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T11:28:00,2018-04-08T11:58:00,18,124
523485,4234,536930,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,132
523487,4927,,2018-04-08T09:00:00,2018-04-08T19:00:00,2018-04-08T11:30:00,2018-04-08T12:30:00,4,36
523494,3076,538477,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T10:00:00,2018-04-08T10:30:00,4,116
523481,4258,537367,2018-04-08T09:00:00,2018-04-08T15:00:00,2018-04-08T14:00:00,2018-04-08T14:30:00,18,188
523482,5008,539378,2018-04-08T09:00:00,2018-04-08T13:30:00,,,9,1065
523483,5031,,2018-04-08T09:00:00,2018-04-08T18:00:00,2018-04-08T11:29:00,2018-04-08T12:29:00,18,1089
523484,5033,,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T11:29:00,2018-04-08T11:59:00,18,1089
523550,4608,531159,2018-04-08T09:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T14:00:00,18,725
523470,5047,539412,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T14:00:00,2018-04-08T14:30:00,9,1073
523472,4129,,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T11:25:00,2018-04-08T11:55:00,2,164
523477,4063,,2018-04-08T09:00:00,2018-04-08T14:00:00,,,4,36
523479,5140,535723,2018-04-08T09:00:00,2018-04-08T21:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,52
523486,1025,535395,2018-04-08T09:00:00,2018-04-08T15:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,2,296
523488,5070,535542,2018-04-08T09:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,164
523495,4713,,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T11:21:00,2018-04-08T11:51:00,9,1105
523547,5085,531163,2018-04-08T09:00:00,2018-04-08T17:00:00,2018-04-08T11:30:00,2018-04-08T12:30:00,18,725
523457,4766,,2018-04-08T09:00:00,2018-04-08T12:00:00,,,9,1105
523458,5073,539391,2018-04-08T09:00:00,2018-04-08T17:00:00,2018-04-08T11:30:00,2018-04-08T12:30:00,11,1065
523473,4644,,2018-04-08T09:00:00,2018-04-08T14:00:00,,,4,967
523474,3527,535674,2018-04-08T09:00:00,2018-04-08T21:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,52
523475,5136,535621,2018-04-08T09:00:00,2018-04-08T21:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,220
523476,4686,,2018-04-08T09:00:00,2018-04-08T17:00:00,2018-04-08T11:26:00,2018-04-08T12:26:00,3,204
523490,4974,535317,2018-04-08T09:00:00,2018-04-08T16:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,18,140
523491,5166,537642,2018-04-08T09:00:00,2018-04-08T19:00:00,2018-04-08T12:00:00,2018-04-08T13:00:00,18,717
523496,4811,535610,2018-04-08T09:15:00,2018-04-08T21:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,220
523498,4679,535877,2018-04-08T09:30:00,2018-04-08T16:30:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,352
523500,4652,,2018-04-08T09:30:00,2018-04-08T16:30:00,2018-04-08T11:59:00,2018-04-08T12:29:00,4,124
523554,3791,528081,2018-04-08T09:30:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,18,854
523501,1004,535628,2018-04-08T09:45:00,2018-04-08T16:00:00,2018-04-08T11:00:00,2018-04-08T12:00:00,6,48
523504,3905,,2018-04-08T09:45:00,2018-04-08T17:45:00,2018-04-08T12:23:00,2018-04-08T13:23:00,9,1057
523510,2154,,2018-04-08T10:00:00,2018-04-08T16:00:00,2018-04-08T12:26:00,2018-04-08T12:56:00,4,188
523521,4925,536372,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,878
523528,3759,536471,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,304
523535,4911,538752,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T11:00:00,2018-04-08T11:30:00,9,959
523553,4910,535314,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T13:45:00,2018-04-08T14:15:00,18,140
523514,4244,,2018-04-08T10:00:00,2018-04-08T19:00:00,2018-04-08T12:28:00,2018-04-08T13:28:00,3,638
523515,4870,538177,2018-04-08T10:00:00,2018-04-08T16:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,9,1049
523516,4776,539708,2018-04-08T10:00:00,2018-04-08T16:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,4,717
523502,4979,539429,2018-04-08T10:00:00,2018-04-08T14:00:00,,,9,1081
523511,4970,537033,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,1097
523374,3308,536562,2018-04-08T10:00:00,2018-04-08T15:00:00,,,4,116
523507,4859,,2018-04-08T10:00:00,2018-04-08T18:00:00,2018-04-08T12:26:00,2018-04-08T13:26:00,18,870
523509,4337,536932,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T13:00:00,2018-04-08T13:30:00,2,132
523526,3729,535903,2018-04-08T10:00:00,2018-04-08T15:15:00,,,18,352
523556,5041,532771,2018-04-08T10:00:00,2018-04-08T17:00:00,2018-04-08T15:00:00,2018-04-08T15:30:00,18,766
523558,4808,528085,2018-04-08T10:00:00,2018-04-08T16:00:00,2018-04-08T11:30:00,2018-04-08T12:00:00,18,854
523564,5169,,2018-04-08T10:30:00,2018-04-08T15:30:00,,,18,910
523541,4967,536105,2018-04-08T10:30:00,2018-04-08T17:30:00,2018-04-08T12:00:00,2018-04-08T12:30:00,4,172
523542,5052,538938,2018-04-08T10:30:00,2018-04-08T13:30:00,,,4,483
523543,4865,,2018-04-08T10:30:00,2018-04-08T15:30:00,,,18,124
523544,4601,531605,2018-04-08T11:00:00,2018-04-08T16:00:00,,,3,212
523546,5096,537607,2018-04-08T11:00:00,2018-04-08T17:00:00,2018-04-08T12:00:00,2018-04-08T12:30:00,18,717
